usageKey,scientificName,canonicalName,authorship,rank,code,status,genericName,specificEpithet,type,formattedName,matchType,confidence,kingdom,phylum,class,order,family,genus,species,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,value,easin_scientificName,easin_kingdom,easin_EASINID,is_alternative,infraspecificEpithet,variety,varietyKey,subspecies,subspeciesKey,processingFlags,note,form,formKey,easin_Name,easin_Authorship,easin_FirstIntroductionsInEU,easin_PresentInCountries,easin_Status,easin_HasImpact,easin_IsEUConcern,easin_EUConcernName,easin_IsOutermostConcern,easin_ConcernedOutermostRegions,easin_IsMSConcern,easin_ConcernedMS,easin_IsPartNative,easin_NativeRange,easin_IsHorizonScanning,easin_LastRevisionDate,easin_Phylum,easin_Class,easin_Order,easin_Family,easin_ImpactSources,easin_ImpactOnSectors,easin_CommonNames,easin_Synonyms,easin_CBD_Pathways
1412616,"Acanthoxyla inermis Salmon, 1955",Acanthoxyla inermis,"Salmon, 1955",SPECIES,ZOOLOGICAL,ACCEPTED,Acanthoxyla,inermis,SCIENTIFIC,"<i>Acanthoxyla</i> <i>inermis</i> Salmon, 1955",EXACT,100,Animalia,Arthropoda,Insecta,Phasmida,Phasmatidae,Acanthoxyla,Acanthoxyla inermis,1,54,216,1460,5108,1412615,1412616,FALSE,"Acanthoxyla inermis Salmon, 1955",Animalia,R00091,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Acanthoxyla inermis,"Salmon, 1955",NA,NA,A,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,Arthropoda,Insecta,Phasmatodea,Phasmatidae,NA,NA,NA,NA,NA
5209181,"Acanthurus bahianus Castelnau, 1855",Acanthurus bahianus,"Castelnau, 1855",SPECIES,ZOOLOGICAL,ACCEPTED,Acanthurus,bahianus,SCIENTIFIC,"<i>Acanthurus</i> <i>bahianus</i> Castelnau, 1855",EXACT,100,Animalia,Chordata,NA,Perciformes,Acanthuridae,Acanthurus,Acanthurus bahianus,1,44,NA,587,4233,2379647,5209181,FALSE,"Acanthurus bahianus Castelnau, 1855",Animalia,R20400,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Acanthurus bahianus,"Castelnau, 1855",NA,NA,A,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,Chordata,Teleostei,Acanthuriformes,Acanthuridae,NA,NA,NA,NA,NA
5209174,"Acanthurus chirurgus (Bloch, 1787)",Acanthurus chirurgus,"(Bloch, 1787)",SPECIES,ZOOLOGICAL,ACCEPTED,Acanthurus,chirurgus,SCIENTIFIC,"<i>Acanthurus</i> <i>chirurgus</i> (Bloch, 1787)",EXACT,100,Animalia,Chordata,NA,Perciformes,Acanthuridae,Acanthurus,Acanthurus chirurgus,1,44,NA,587,4233,2379647,5209174,FALSE,"Acanthurus chirurgus (Bloch, 1787)",Animalia,R19333,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Acanthurus chirurgus,"(Bloch, 1787)",NA,NA,A,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,Chordata,Actinopterygii,Perciformes,Acanthuridae,NA,NA,NA,NA,NA
5209188,"Acanthurus coeruleus Bloch & Schneider, 1801",Acanthurus coeruleus,"Bloch & Schneider, 1801",SPECIES,ZOOLOGICAL,ACCEPTED,Acanthurus,coeruleus,SCIENTIFIC,"<i>Acanthurus</i> <i>coeruleus</i> Bloch & Schneider, 1801",EXACT,100,Animalia,Chordata,NA,Perciformes,Acanthuridae,Acanthurus,Acanthurus coeruleus,1,44,NA,587,4233,2379647,5209188,FALSE,"Acanthurus coeruleus Bloch & Schneider, 1801",Animalia,R19118,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Acanthurus coeruleus,"Bloch & Schneider, 1801",NA,NA,A,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,Chordata,Actinopterygii,Perciformes,Acanthuridae,NA,NA,NA,NA,NA
5209173,"Acanthurus monroviae Steindachner, 1876",Acanthurus monroviae,"Steindachner, 1876",SPECIES,ZOOLOGICAL,ACCEPTED,Acanthurus,monroviae,SCIENTIFIC,"<i>Acanthurus</i> <i>monroviae</i> Steindachner, 1876",EXACT,100,Animalia,Chordata,NA,Perciformes,Acanthuridae,Acanthurus,Acanthurus monroviae,1,44,NA,587,4233,2379647,5209173,FALSE,"Acanthurus monroviae Steindachner, 1876",Animalia,R00094,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Acanthurus monroviae,"Steindachner, 1876",NA,NA,A,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,Chordata,Teleostei,Acanthuriformes,Acanthuridae,NA,NA,NA,NA,NA
5209184,"Acanthurus sohal (Forsskål, 1775)",Acanthurus sohal,"(Forsskål, 1775)",SPECIES,ZOOLOGICAL,ACCEPTED,Acanthurus,sohal,SCIENTIFIC,"<i>Acanthurus</i> <i>sohal</i> (Forsskål, 1775)",EXACT,100,Animalia,Chordata,NA,Perciformes,Acanthuridae,Acanthurus,Acanthurus sohal,1,44,NA,587,4233,2379647,5209184,FALSE,"Acanthurus sohal (Forsskål, 1775)",Animalia,R19653,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Acanthurus sohal,"(Forsskål, 1775)",NA,NA,A,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,Chordata,Actinopterygii,Perciformes,Acanthuridae,NA,NA,NA,NA,NA
5209252,"Acanthurus xanthopterus Valenciennes, 1835",Acanthurus xanthopterus,"Valenciennes, 1835",SPECIES,ZOOLOGICAL,ACCEPTED,Acanthurus,xanthopterus,SCIENTIFIC,"<i>Acanthurus</i> <i>xanthopterus</i> Valenciennes, 1835",EXACT,100,Animalia,Chordata,NA,Perciformes,Acanthuridae,Acanthurus,Acanthurus xanthopterus,1,44,NA,587,4233,2379647,5209252,FALSE,"Acanthurus xanthopterus Valenciennes, 1835",Animalia,R22113,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Acanthurus xanthopterus,"Valenciennes, 1835",NA,NA,A,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,Chordata,Teleostei,Acanthuriformes,Acanthuridae,NA,NA,NA,NA,NA
5574054,Acanthus arboreus Forssk.,Acanthus arboreus,Forssk.,SPECIES,NA,ACCEPTED,Acanthus,arboreus,SCIENTIFIC,<i>Acanthus</i> <i>arboreus</i> Forssk.,EXACT,100,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Acanthaceae,Acanthus,Acanthus arboreus,6,7707728,220,408,2393,3173198,5574054,FALSE,Acanthus arboreus Forssk.,Plantae,R21251,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Acanthus arboreus,Forssk.,NA,NA,A,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,Tracheophyta,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA
5415455,Acanthus mollis L.,Acanthus mollis,L.,SPECIES,NA,ACCEPTED,Acanthus,mollis,SCIENTIFIC,<i>Acanthus</i> <i>mollis</i> L.,EXACT,100,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Acanthaceae,Acanthus,Acanthus mollis,6,7707728,220,408,2393,3173198,5415455,FALSE,Acanthus mollis L.,Plantae,R00095,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Acanthus mollis,L.,NA,NA,A,TRUE,FALSE,NA,TRUE,NA,FALSE,NA,TRUE,NA,FALSE,NA,Tracheophyta,Magnoliopsida,Scrophulariales,Acanthaceae,NA,NA,NA,NA,NA
5415453,Acanthus spinosus L.,Acanthus spinosus,L.,SPECIES,NA,ACCEPTED,Acanthus,spinosus,SCIENTIFIC,<i>Acanthus</i> <i>spinosus</i> L.,EXACT,100,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Acanthaceae,Acanthus,Acanthus spinosus,6,7707728,220,408,2393,3173198,5415453,FALSE,Acanthus spinosus L.,Plantae,R00096,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Acanthus spinosus,L.,NA,NA,A,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,TRUE,NA,FALSE,NA,Tracheophyta,Magnoliopsida,Scrophulariales,Acanthaceae,NA,NA,NA,NA,NA
4543508,"Acaphylla theae (Watt, 1898)",Acaphylla theae,"(Watt, 1898)",SPECIES,ZOOLOGICAL,ACCEPTED,Acaphylla,theae,SCIENTIFIC,"<i>Acaphylla</i> <i>theae</i> (Watt, 1898)",EXACT,100,Animalia,Arthropoda,Arachnida,Trombidiformes,Eriophyidae,Acaphylla,Acaphylla theae,1,54,367,543,2816,4406042,4543508,FALSE,"Acaphylla theae (Watt, 1898)",Animalia,R00097,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Acaphylla theae,"(Watt, 1898)",NA,NA,A,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,Arthropoda,Arachnida,Prostigmata,Eriophyidae,NA,NA,NA,NA,NA
4373187,"Acar plicata (Dillwyn, 1817)",Acar plicata,"(Dillwyn, 1817)",SPECIES,ZOOLOGICAL,ACCEPTED,Acar,plicata,SCIENTIFIC,"<i>Acar</i> <i>plicata</i> (Dillwyn, 1817)",EXACT,100,Animalia,Mollusca,Bivalvia,Arcida,Arcidae,Acar,Acar plicata,1,52,137,9574493,3483,2286206,4373187,FALSE,"Acar plicata (Dillwyn, 1817)",Animalia,R00099,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Acar plicata,"(Dillwyn, 1817)",NA,NA,A,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,Mollusca,Bivalvia,Arcoida,Arcidae,NA,NA,NA,NA,NA
4543512,"Acaricalus hederae (Keifer, 1939)",Acaricalus hederae,"(Keifer, 1939)",SPECIES,ZOOLOGICAL,ACCEPTED,Acaricalus,hederae,SCIENTIFIC,"<i>Acaricalus</i> <i>hederae</i> (Keifer, 1939)",EXACT,100,Animalia,Arthropoda,Arachnida,Trombidiformes,Eriophyidae,Acaricalus,Acaricalus hederae,1,54,367,543,2816,4406020,4543512,FALSE,"Acaricalus hederae (Keifer, 1939)",Animalia,R16886,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Acaricalus hederae,"(Keifer, 1939)",NA,NA,A,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,Arthropoda,Arachnida,Prostigmata,Eriophyidae,NA,NA,NA,NA,NA
4333247,"Acartia omorii Bradford, 1976",Acartia omorii,"Bradford, 1976",SPECIES,ZOOLOGICAL,ACCEPTED,Acartia,omorii,SCIENTIFIC,"<i>Acartia</i> <i>omorii</i> Bradford, 1976",EXACT,100,Animalia,Arthropoda,Copepoda,Calanoida,Acartiidae,Acartia,Acartia omorii,1,54,11545536,679,8961,2114424,4333247,FALSE,"Acartia (Acartiura) omorii Bradford, 1976",Animalia,R00102,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Acartia (Acartiura) omorii,"Bradford, 1976",NA,NA,A,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,Arthropoda,Maxillopoda,Calanoida,Acartiidae,NA,NA,NA,NA,NA
4333235,"Acartia centrura Giesbrecht, 1889",Acartia centrura,"Giesbrecht, 1889",SPECIES,ZOOLOGICAL,ACCEPTED,Acartia,centrura,SCIENTIFIC,"<i>Acartia</i> <i>centrura</i> Giesbrecht, 1889",EXACT,100,Animalia,Arthropoda,Copepoda,Calanoida,Acartiidae,Acartia,Acartia centrura,1,54,11545536,679,8961,2114424,4333235,FALSE,"Acartia (Odontacartia) centrura Giesbrecht, 1889",Animalia,R16354,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Acartia (Odontacartia) centrura,"Giesbrecht, 1889",NA,NA,A,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,Arthropoda,Maxillopoda,Calanoida,Acartiidae,NA,NA,NA,NA,NA
9240761,"Accanthopus velikensis (Piller & Mitterpacher, 1783)",Accanthopus velikensis,"(Piller & Mitterpacher, 1783)",SPECIES,ZOOLOGICAL,ACCEPTED,Accanthopus,velikensis,SCIENTIFIC,"<i>Accanthopus</i> <i>velikensis</i> (Piller & Mitterpacher, 1783)",EXACT,100,Animalia,Arthropoda,Insecta,Coleoptera,Tenebrionidae,Accanthopus,Accanthopus velikensis,1,54,216,1470,7857,4716690,9240761,FALSE,"Accanthopus velikensis (Piller & Mitterpacher, 1783)",Animalia,R21252,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Accanthopus velikensis,"(Piller & Mitterpacher, 1783)",NA,NA,A,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,Arthropoda,Insecta,NA,NA,NA,NA,NA,NA,NA
2480637,"Accipiter nisus (Linnaeus, 1758)",Accipiter nisus,"(Linnaeus, 1758)",SPECIES,ZOOLOGICAL,ACCEPTED,Accipiter,nisus,SCIENTIFIC,"<i>Accipiter</i> <i>nisus</i> (Linnaeus, 1758)",EXACT,100,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter nisus,1,44,212,7191147,2877,9405810,2480637,FALSE,"Accipiter nisus (Linnaeus, 1758)",Animalia,R00107,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Accipiter nisus,"(Linnaeus, 1758)",NA,NA,A,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,TRUE,NA,FALSE,NA,Chordata,Aves,Ciconiiformes,Accipitridae,NA,NA,NA,NA,NA
7100404,Acer buergerianum Miq.,Acer buergerianum,Miq.,SPECIES,NA,ACCEPTED,Acer,buergerianum,SCIENTIFIC,<i>Acer</i> <i>buergerianum</i> Miq.,EXACT,100,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer buergerianum,6,7707728,220,933,6657,3189834,7100404,FALSE,Acer buergerianum Miq.,Plantae,R21253,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Acer buergerianum,Miq.,NA,NA,A,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,Tracheophyta,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA
3189863,Acer campestre L.,Acer campestre,L.,SPECIES,NA,ACCEPTED,Acer,campestre,SCIENTIFIC,<i>Acer</i> <i>campestre</i> L.,EXACT,100,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer campestre,6,7707728,220,933,6657,3189834,3189863,FALSE,Acer campestre L.,Plantae,R00109,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Acer campestre,L.,NA,NA,A,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,TRUE,NA,FALSE,NA,Tracheophyta,Magnoliopsida,Sapindales,Aceraceae,NA,NA,NA,NA,NA
7262908,Acer cappadocicum Gled.,Acer cappadocicum,Gled.,SPECIES,NA,ACCEPTED,Acer,cappadocicum,SCIENTIFIC,<i>Acer</i> <i>cappadocicum</i> Gled.,EXACT,100,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer cappadocicum,6,7707728,220,933,6657,3189834,7262908,FALSE,Acer cappadocicum Gled.,Plantae,R00110,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Acer cappadocicum,Gled.,NA,NA,A,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,TRUE,NA,FALSE,NA,Tracheophyta,Magnoliopsida,Sapindales,Aceraceae,NA,NA,NA,NA,NA
3189884,Acer circinatum Pursh,Acer circinatum,Pursh,SPECIES,NA,ACCEPTED,Acer,circinatum,SCIENTIFIC,<i>Acer</i> <i>circinatum</i> Pursh,EXACT,100,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer circinatum,6,7707728,220,933,6657,3189834,3189884,FALSE,Acer circinatum Pursh,Plantae,R00111,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Acer circinatum,Pursh,NA,NA,A,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,Tracheophyta,Magnoliopsida,Sapindales,Aceraceae,NA,NA,NA,NA,NA
7262958,Acer monspessulanum L.,Acer monspessulanum,L.,SPECIES,NA,ACCEPTED,Acer,monspessulanum,SCIENTIFIC,<i>Acer</i> <i>monspessulanum</i> L.,EXACT,100,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer monspessulanum,6,7707728,220,933,6657,3189834,7262958,FALSE,Acer monspessulanum L.,Plantae,R00115,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Acer monspessulanum,L.,NA,NA,A,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,TRUE,NA,FALSE,NA,Tracheophyta,Magnoliopsida,Sapindales,Aceraceae,NA,NA,NA,NA,NA
3189866,Acer negundo L.,Acer negundo,L.,SPECIES,NA,ACCEPTED,Acer,negundo,SCIENTIFIC,<i>Acer</i> <i>negundo</i> L.,EXACT,100,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer negundo,6,7707728,220,933,6657,3189834,3189866,FALSE,Acer negundo L.,Plantae,R00116,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Acer negundo,L.,NA,NA,A,TRUE,FALSE,NA,TRUE,NA,TRUE,NA,FALSE,NA,FALSE,NA,Pteridobiotina,Angiosperms,Sapindales,Sapindaceae,NA,NA,NA,NA,NA
3189882,Acer palmatum Thunb.,Acer palmatum,Thunb.,SPECIES,NA,ACCEPTED,Acer,palmatum,SCIENTIFIC,<i>Acer</i> <i>palmatum</i> Thunb.,EXACT,100,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer palmatum,6,7707728,220,933,6657,3189834,3189882,FALSE,Acer palmatum Thunb.,Plantae,R00118,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Acer palmatum,Thunb.,NA,NA,A,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,Tracheophyta,Magnoliopsida,Sapindales,Aceraceae,NA,NA,NA,NA,NA
3189836,Acer pensylvanicum L.,Acer pensylvanicum,L.,SPECIES,NA,ACCEPTED,Acer,pensylvanicum,SCIENTIFIC,<i>Acer</i> <i>pensylvanicum</i> L.,EXACT,100,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer pensylvanicum,6,7707728,220,933,6657,3189834,3189836,FALSE,Acer pensylvanicum L.,Plantae,R21254,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Acer pensylvanicum,L.,NA,NA,A,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,Tracheophyta,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA
3189846,Acer platanoides L.,Acer platanoides,L.,SPECIES,NA,ACCEPTED,Acer,platanoides,SCIENTIFIC,<i>Acer</i> <i>platanoides</i> L.,EXACT,100,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer platanoides,6,7707728,220,933,6657,3189834,3189846,FALSE,Acer platanoides L.,Plantae,R00119,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Acer platanoides,L.,NA,NA,A,TRUE,FALSE,NA,FALSE,NA,FALSE,NA,TRUE,NA,FALSE,NA,Tracheophyta,Magnoliopsida,Sapindales,Aceraceae,NA,NA,NA,NA,NA
3189870,Acer pseudoplatanus L.,Acer pseudoplatanus,L.,SPECIES,NA,ACCEPTED,Acer,pseudoplatanus,SCIENTIFIC,<i>Acer</i> <i>pseudoplatanus</i> L.,EXACT,100,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer pseudoplatanus,6,7707728,220,933,6657,3189834,3189870,FALSE,Acer pseudoplatanus L.,Plantae,R00120,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Acer pseudoplatanus,L.,NA,NA,A,TRUE,FALSE,NA,TRUE,NA,FALSE,NA,TRUE,NA,FALSE,NA,Tracheophyta,Magnoliopsida,Sapindales,Aceraceae,NA,NA,NA,NA,NA
3189883,Acer rubrum L.,Acer rubrum,L.,SPECIES,NA,ACCEPTED,Acer,rubrum,SCIENTIFIC,<i>Acer</i> <i>rubrum</i> L.,EXACT,100,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,6,7707728,220,933,6657,3189834,3189883,FALSE,Acer rubrum L.,Plantae,R21255,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Acer rubrum,L.,NA,NA,A,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,Tracheophyta,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA
7263145,Acer rufinerve Siebold & Zucc.,Acer rufinerve,Siebold & Zucc.,SPECIES,NA,ACCEPTED,Acer,rufinerve,SCIENTIFIC,<i>Acer</i> <i>rufinerve</i> Siebold & Zucc.,EXACT,100,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rufinerve,6,7707728,220,933,6657,3189834,7263145,FALSE,Acer rufinerve Siebold & Zucc.,Plantae,R00121,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Acer rufinerve,Siebold & Zucc.,NA,NA,A,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,Tracheophyta,Magnoliopsida,Sapindales,Aceraceae,NA,NA,NA,NA,NA
3189837,Acer saccharinum L.,Acer saccharinum,L.,SPECIES,NA,ACCEPTED,Acer,saccharinum,SCIENTIFIC,<i>Acer</i> <i>saccharinum</i> L.,EXACT,100,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer saccharinum,6,7707728,220,933,6657,3189834,3189837,FALSE,Acer saccharinum L.,Plantae,R00122,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Acer saccharinum,L.,NA,NA,A,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,Tracheophyta,Magnoliopsida,Sapindales,Aceraceae,NA,NA,NA,NA,NA
